"BEVOEGD_GEZAG_CODE","BEVOEGD_GEZAG_NAAM","INSTELLINGSCODE","INSTELLINGSNAAM","VESTIGINGSCODE","VESTIGINGSNAAM","GEMEENTENAAM","PLAATSNAAM","ERKENDEOPLEIDINGSCODE","INSTROOM_EINDDATUM","OPLEIDINGSEENHEIDCODE","EIGEN_OPLEIDINGSEENHEIDSLEUTEL","OPLEIDINGSEENHEID_NAAM","OPLEIDINGSEENHEID_INTERNATIONALE_NAAM","OPLEIDINGSEENHEID_SOORT","STUDIELAST","STUDIELASTEENHEID","NIVEAU","GRAAD","GRAADTOEVOEGING","ISCED","NLQF","EQF","VORM","ONDERDEEL","SUBONDERDEEL","BEKOSTIGINGSNIVEAU","GRONDSLAG_STUDIELAST","BEROEPSEISEN","OPLEIDINGSERKENNINGSKADER","INTENSIEFPROGRAMMA","BEKOSTIGINGSCODE","AANVULLENDE_EISEN","BEKOSTIGINGSDUUR","VESTIGINGSLICENTIE_BEGINDATUM","VESTIGINGSLICENTIE_EINDDATUM","ACCREDITATIE_BESLUITDATUM","ACCREDITATIE_BEGINDATUM","ACCREDITATIE_VERVALDATUM","ACCREDITATIE_AFBOUWDATUM","ACCREDITATIE_INLEVERDATUM","ACCREDITATIE_VOORWAARDENDATUM","ACCREDITATIE_INTREKKINGSDATUM","ACCREDITATIE_UITSTELDATUM","ACCREDITATIE_UITSTELREDEN","SAMENWERKENDEINSTELLINGEN"
"40687","Stichting Aeres Groep","30TX","Aeres Hogeschool","30TX03","Aeres Hogeschool; Wageningen","Wageningen","WAGENINGEN","35423",,"1001O4968",,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II","Teacher Education in Catering and Hospitality","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DEELTIJD","ONDERWIJS",,"HOOG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2013-09-01,,2018-06-29,2018-06-29,,,2024-05-01,,,2025-11-02,"ART_5_16_LID_4",
"40687","Stichting Aeres Groep","30TX","Aeres Hogeschool","30TX03","Aeres Hogeschool; Wageningen","Wageningen","WAGENINGEN","35423",,"1001O4968",,"Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II","Teacher Education in Catering and Hospitality","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","VOLTIJD","ONDERWIJS",,"HOOG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2013-09-01,,2018-06-29,2018-06-29,,,2024-05-01,,,2025-11-02,"ART_5_16_LID_4",
"40687","Stichting Aeres Groep","30TX","Aeres Hogeschool","30TX03","Aeres Hogeschool; Wageningen","Wageningen","WAGENINGEN","39301",,"1001O5310",,"Docent en kennismanager Dienstverlening en Producten","Teacher Services and Products","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DEELTIJD","ONDERWIJS",,"HOOG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2019-09-01,,2025-02-24,,,,2030-11-01,,,,,
"40687","Stichting Aeres Groep","30TX","Aeres Hogeschool","30TX03","Aeres Hogeschool; Wageningen","Wageningen","WAGENINGEN","39301",,"1001O5310",,"Docent en kennismanager Dienstverlening en Producten","Teacher Services and Products","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","VOLTIJD","ONDERWIJS",,"HOOG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2019-09-01,,2025-02-24,,,,2030-11-01,,,,,
"40687","Stichting Aeres Groep","30TX","Aeres Hogeschool","30TX03","Aeres Hogeschool; Wageningen","Wageningen","WAGENINGEN","44135",,"1001O5354",,"Leren en Innoveren","Education for Professional Learning and Development","OPLEIDING",60,"ECTS_PUNT","HBO-MA","MASTER","OF_EDUCATION",,"7","7","DEELTIJD","LANDBOUW_EN_NATUURLIJKE_OMGEVING",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,2013-01-01,,2021-08-05,2021-08-05,,,2027-05-01,,,,,
"40687","Stichting Aeres Groep","30TX","Aeres Hogeschool","30TX03","Aeres Hogeschool; Wageningen","Wageningen","WAGENINGEN","80015",,"1001O8342",,"Educatie en Kennismanagement Groene Sector Bloemsierkunst","Floristry","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",,,"5","5","DEELTIJD","LANDBOUW_EN_NATUURLIJKE_OMGEVING",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2013-01-01,,2025-11-13,,,,2031-11-01,,,,,
"40687","Stichting Aeres Groep","30TX","Aeres Hogeschool","30TX03","Aeres Hogeschool; Wageningen","Wageningen","WAGENINGEN","80015",,"1001O8342",,"Educatie en Kennismanagement Groene Sector Bloemsierkunst","Floristry","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",,,"5","5","VOLTIJD","LANDBOUW_EN_NATUURLIJKE_OMGEVING",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2013-01-01,,2025-11-13,,,,2031-11-01,,,,,
"40687","Stichting Aeres Groep","30TX","Aeres Hogeschool","30TX03","Aeres Hogeschool; Wageningen","Wageningen","WAGENINGEN","80167",,"1001O8746",,"Educatief Professional Beroepsonderwijs","Assistant in Secondary and Tertiary Vocational Education","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",,,"5","5","DEELTIJD","ONDERWIJS",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2022-09-01,,2018-06-29,2018-06-29,,,2024-05-01,,,2025-11-02,"ART_5_16_LID_4",
"40687","Stichting Aeres Groep","30TX","Aeres Hogeschool","30TX03","Aeres Hogeschool; Wageningen","Wageningen","WAGENINGEN","80167",,"1001O8746",,"Educatief Professional Beroepsonderwijs","Assistant in Secondary and Tertiary Vocational Education","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",,,"5","5","VOLTIJD","ONDERWIJS",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2022-09-01,,2018-06-29,2018-06-29,,,2024-05-01,,,2025-11-02,"ART_5_16_LID_4",
"21638","Saba University School of Medicine","30VF","Saba University School of Medicine","30VF00","Saba University School of Medicine; The Bottom",,,"60514",,"1001O6819",,"Medicine","Medicine","OPLEIDING",240,"ECTS_PUNT","WO-MA","MASTER","OF_SCIENCE",,"7","7","VOLTIJD","GEZONDHEIDSZORG",,,"WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2013-07-31,,2018-10-31,2018-10-31,,,2024-05-01,,,2026-05-02,"ART_5_16_LID_4",
"42664","Stichting Thomas More Hogeschool","30VP","Hogeschool Thomas More","30VP00","Thomas More Hogeschool; Rotterdam","Rotterdam","ROTTERDAM","34808",,"1001O4403","9433786c-16e7-4a39-b5ba-0f0366dceef3","Opleiding tot leraar Basisonderwijs","Education in Primary Schools (age 4 - 12)","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","DEELTIJD","ONDERWIJS",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2013-09-30,,2022-05-24,2022-05-24,,,2028-05-01,,,,,
"42664","Stichting Thomas More Hogeschool","30VP","Hogeschool Thomas More","30VP00","Thomas More Hogeschool; Rotterdam","Rotterdam","ROTTERDAM","34808",,"1001O4403","9433786c-16e7-4a39-b5ba-0f0366dceef3","Opleiding tot leraar Basisonderwijs","Education in Primary Schools (age 4 - 12)","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_EDUCATION",,"6","6","VOLTIJD","ONDERWIJS",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2013-09-30,,2022-05-24,2022-05-24,,,2028-05-01,,,,,
"21641","Stichting Hoger Onderwijs Da Vinci","30WG","HBO Academy","30WG01","HBO Academy; Dordrecht","Dordrecht","DORDRECHT","34507",,"1001O3955",,"Toegepaste Psychologie",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2014-04-08,,2020-07-20,2020-07-20,,,2026-05-01,,,,,
"21641","Stichting Hoger Onderwijs Da Vinci","30WG","HBO Academy","30WG01","HBO Academy; Dordrecht","Dordrecht","DORDRECHT","34507",,"1001O3955",,"Toegepaste Psychologie",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2014-04-08,,2020-07-20,2020-07-20,,,2026-05-01,,,,,
"21641","Stichting Hoger Onderwijs Da Vinci","30WG","HBO Academy","30WG01","HBO Academy; Dordrecht","Dordrecht","DORDRECHT","34646",,"1001O4263",,"Ondernemerschap",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2014-01-01,,2022-05-02,2022-05-02,,,2027-11-01,2024-05-01,,,,
"21641","Stichting Hoger Onderwijs Da Vinci","30WG","HBO Academy","30WG01","HBO Academy; Dordrecht","Dordrecht","DORDRECHT","80196",,"1001O8942",,"Business & Innovation","Business & Innovation","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",,,"5","5","DEELTIJD","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2024-09-01,,2024-06-25,2024-06-25,2030-06-25,,,,,,,
"21641","Stichting Hoger Onderwijs Da Vinci","30WG","HBO Academy","30WG02","HBO Academy; Gorinchem","Gorinchem","GORINCHEM","80161",,"1001O8649",,"ICT-Engineer","ICT-Engineer","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",,,"5","5","DUAAL","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2019-09-01,,2025-07-22,,,,2030-11-01,,,,,
"21641","Stichting Hoger Onderwijs Da Vinci","30WG","HBO Academy","30WG03","HBO Academy; Amsterdam-Duivendrecht","Ouder-Amstel","AMSTERDAM-DUIVENDRECHT","80183",,"1001O8773",,"Culinary professional","Culinary professional","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",,,"5","5","DUAAL","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2022-09-01,,2022-06-07,2022-06-07,2028-06-02,,,,,,,
"21641","Stichting Hoger Onderwijs Da Vinci","30WG","HBO Academy","30WG04","HBO Academy; Amsterdam","Amsterdam","AMSTERDAM","80034",,"1016O6315",,"Bouwkunde",,"OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",,,"5","5","DUAAL","TECHNIEK",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2026-09-01,,2025-11-17,,2031-11-17,,2030-11-01,,,,,
"21641","Stichting Hoger Onderwijs Da Vinci","30WG","HBO Academy","30WG04","HBO Academy; Amsterdam","Amsterdam","AMSTERDAM","80186",,"1001O8827",,"Tailor Professional","Tailor Professional","OPLEIDING",120,"ECTS_PUNT","HBO-AD","ASSOCIATE_DEGREE",,,"5","5","VOLTIJD","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2023-09-01,,2023-02-23,2023-02-23,2029-02-23,,,,,,,
"21709","Nederlandse Loodsencorporatie","30XN","Nederlandse Loodsencorporatie","30XN01","Nederlandse Loodsencorporatie; Eemshaven","Het Hogeland","EEMSHAVEN","70181",,"1001O8053",,"Opleiding tot registerloods: Master in Maritime Piloting",,"OPLEIDING",81,"ECTS_PUNT","HBO-PM","MASTER","OF_SCIENCE",,"7","7","VOLTIJD","TECHNIEK",,,"INSTELLING","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2014-06-17,,2026-01-28,,,,2031-11-01,,,,,
"21709","Nederlandse Loodsencorporatie","30XN","Nederlandse Loodsencorporatie","30XN02","Nederlandse Loodsencorporatie; IJmuiden","Velsen","IJMUIDEN","70181",,"1001O8053",,"Opleiding tot registerloods: Master in Maritime Piloting",,"OPLEIDING",81,"ECTS_PUNT","HBO-PM","MASTER","OF_SCIENCE",,"7","7","VOLTIJD","TECHNIEK",,,"INSTELLING","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2014-06-17,,2026-01-28,,,,2031-11-01,,,,,
"21709","Nederlandse Loodsencorporatie","30XN","Nederlandse Loodsencorporatie","30XN03","Nederlandse Loodsencorporatie; Europoort Rotterdam","Rotterdam","EUROPOORT ROTTERDAM","70181",,"1001O8053",,"Opleiding tot registerloods: Master in Maritime Piloting",,"OPLEIDING",81,"ECTS_PUNT","HBO-PM","MASTER","OF_SCIENCE",,"7","7","VOLTIJD","TECHNIEK",,,"INSTELLING","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2014-06-17,,2026-01-28,,,,2031-11-01,,,,,
"21709","Nederlandse Loodsencorporatie","30XN","Nederlandse Loodsencorporatie","30XN04","Nederlandse Loodsencorporatie; Vlissingen","Vlissingen","VLISSINGEN","70181",,"1001O8053",,"Opleiding tot registerloods: Master in Maritime Piloting",,"OPLEIDING",81,"ECTS_PUNT","HBO-PM","MASTER","OF_SCIENCE",,"7","7","VOLTIJD","TECHNIEK",,,"INSTELLING","BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2014-06-17,,2026-01-28,,,,2031-11-01,,,,,
"22085","Stichting de Nederlandse Fotovakschool-opleidingen","30YF","Nederlandse Academie voor Beeldcreatie","30YF00","Nederlandse Academie voor Beeldcreatie; Apeldoorn","Apeldoorn","APELDOORN","30040",,"1001O2733",,"Toegepaste Fotografie en Beeldcommunicatie","Applied Photography","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DEELTIJD","TAAL_EN_CULTUUR",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2017-09-01,,2020-05-19,2020-05-19,,,2026-05-01,,,,,
"22085","Stichting de Nederlandse Fotovakschool-opleidingen","30YF","Nederlandse Academie voor Beeldcreatie","30YF00","Nederlandse Academie voor Beeldcreatie; Apeldoorn","Apeldoorn","APELDOORN","30040",,"1001O2733",,"Toegepaste Fotografie en Beeldcommunicatie","Applied Photography","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","TAAL_EN_CULTUUR",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2015-01-01,,2020-05-19,2020-05-19,,,2026-05-01,,,,,
"22085","Stichting de Nederlandse Fotovakschool-opleidingen","30YF","Nederlandse Academie voor Beeldcreatie","30YF01","Nederlandse Academie voor Beeldcreatie; Amsterdam","Amsterdam","AMSTERDAM","30040",,"1001O2733",,"Toegepaste Fotografie en Beeldcommunicatie","Applied Photography","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DEELTIJD","TAAL_EN_CULTUUR",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2017-09-01,,2020-05-19,2020-05-19,,,2026-05-01,,,,,
"22085","Stichting de Nederlandse Fotovakschool-opleidingen","30YF","Nederlandse Academie voor Beeldcreatie","30YF01","Nederlandse Academie voor Beeldcreatie; Amsterdam","Amsterdam","AMSTERDAM","30040",,"1001O2733",,"Toegepaste Fotografie en Beeldcommunicatie","Applied Photography","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","TAAL_EN_CULTUUR",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2014-10-01,,2020-05-19,2020-05-19,,,2026-05-01,,,,,
"22085","Stichting de Nederlandse Fotovakschool-opleidingen","30YF","Nederlandse Academie voor Beeldcreatie","30YF01","Nederlandse Academie voor Beeldcreatie; Amsterdam","Amsterdam","AMSTERDAM","35526",,"1001O5071",,"Film en Audiovisuele Media",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","TAAL_EN_CULTUUR",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2020-08-01,,2024-03-22,2024-03-22,,,2029-11-01,,,,,
"22085","Stichting de Nederlandse Fotovakschool-opleidingen","30YF","Nederlandse Academie voor Beeldcreatie","30YF02","Nederlandse Academie voor Beeldcreatie; Rotterdam","Rotterdam","ROTTERDAM","30040",,"1001O2733",,"Toegepaste Fotografie en Beeldcommunicatie","Applied Photography","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DEELTIJD","TAAL_EN_CULTUUR",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2017-09-01,,2020-05-19,2020-05-19,,,2026-05-01,,,,,
"22085","Stichting de Nederlandse Fotovakschool-opleidingen","30YF","Nederlandse Academie voor Beeldcreatie","30YF02","Nederlandse Academie voor Beeldcreatie; Rotterdam","Rotterdam","ROTTERDAM","30040",,"1001O2733",,"Toegepaste Fotografie en Beeldcommunicatie","Applied Photography","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","TAAL_EN_CULTUUR",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2014-10-01,,2020-05-19,2020-05-19,,,2026-05-01,,,,,
"22085","Stichting de Nederlandse Fotovakschool-opleidingen","30YF","Nederlandse Academie voor Beeldcreatie","30YF05","N.A.V.B.; Eindhoven","Eindhoven","EINDHOVEN","30040",,"1001O2733",,"Toegepaste Fotografie en Beeldcommunicatie","Applied Photography","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","TAAL_EN_CULTUUR",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2019-08-01,,2020-05-19,2020-05-19,,,2026-05-01,,,,,
"22085","Stichting de Nederlandse Fotovakschool-opleidingen","30YF","Nederlandse Academie voor Beeldcreatie","30YF05","N.A.V.B.; Eindhoven","Eindhoven","EINDHOVEN","35526",,"1001O5071",,"Film en Audiovisuele Media",,"OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","TAAL_EN_CULTUUR",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2019-08-01,,2024-03-22,2024-03-22,,,2029-11-01,,,,,
"30156","Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR00","NHL Stenden Hogeschool; Leeuwarden","Leeuwarden","LEEUWARDEN","30020",,"1001O2678","738bffe3-6f45-4a77-b055-f5f31bf0b6e5","HBO-ICT","Information & Communication Technology","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2019-09-01,,2024-07-24,2024-07-24,,,2030-05-01,,,,,
"30156","Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR00","NHL Stenden Hogeschool; Leeuwarden","Leeuwarden","LEEUWARDEN","30020",,"1001O2678","738bffe3-6f45-4a77-b055-f5f31bf0b6e5","HBO-ICT","Information & Communication Technology","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2018-09-01,,2024-07-24,2024-07-24,,,2030-05-01,,,,,
"30156","Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR00","NHL Stenden Hogeschool; Leeuwarden","Leeuwarden","LEEUWARDEN","30029",,"1001O2705","7fec18b7-d39c-4f84-8c9e-1e19618fe766","International Business","International Business","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_BUSINESS_ADMINISTRATION",,"6","6","VOLTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2018-09-01,,2023-03-24,2020-08-10,,,2026-05-01,,,,,
"30156","Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR00","NHL Stenden Hogeschool; Leeuwarden","Leeuwarden","LEEUWARDEN","30038",,"1001O2727","72ee7251-2bbf-40ac-8daa-bf99911064f9","Ruimtelijke Ontwikkeling","Spatial Development","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2018-09-01,,2019-06-19,2019-06-19,,,2025-05-01,,,2026-11-02,"ART_5_16_LID_4",
"30156","Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR00","NHL Stenden Hogeschool; Leeuwarden","Leeuwarden","LEEUWARDEN","34035",,"1001O2805","666ef75b-5a0b-4b48-a734-a02fcc375351","Bedrijfskunde","Business Administration","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2018-09-01,,2025-12-17,,,,2031-11-01,,,,,
"30156","Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR00","NHL Stenden Hogeschool; Leeuwarden","Leeuwarden","LEEUWARDEN","34035",,"1001O2805","666ef75b-5a0b-4b48-a734-a02fcc375351","Bedrijfskunde","Business Administration","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2018-09-01,,2025-12-17,,,,2031-11-01,,,,,
"30156","Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR00","NHL Stenden Hogeschool; Leeuwarden","Leeuwarden","LEEUWARDEN","34092",,"1001O2909","197e04a3-7a83-49bb-914c-466f9c5ab5f4","Communication and Multimedia Design","Communication & Multimedia Design","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2018-09-01,,2025-07-14,,,,2031-05-01,,,,,
"30156","Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR00","NHL Stenden Hogeschool; Leeuwarden","Leeuwarden","LEEUWARDEN","34116",,"1001O2939","2d102974-b536-4151-825c-577880332df2","Social Work","Social Work","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SOCIAL_WORK",,"6","6","DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2018-09-01,,2025-07-02,,,,2031-05-01,,,,,
"30156","Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR00","NHL Stenden Hogeschool; Leeuwarden","Leeuwarden","LEEUWARDEN","34116",,"1001O2939","2d102974-b536-4151-825c-577880332df2","Social Work","Social Work","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SOCIAL_WORK",,"6","6","DUAAL","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2025-09-01,,2025-07-02,,,,2031-05-01,,,,,
"30156","Stichting NHL Stenden Hogeschool","31FR","NHL Stenden Hogeschool","31FR00","NHL Stenden Hogeschool; Leeuwarden","Leeuwarden","LEEUWARDEN","34116",,"1001O2939","2d102974-b536-4151-825c-577880332df2","Social Work","Social Work","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SOCIAL_WORK",,"6","6","VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2018-09-01,,2025-07-02,,,,2031-05-01,,,,,
