"DIPLOMAJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","SOORT_DIPLOMA","GESLACHT","AANTAL_GEDIPLOMEERDEN"
"2019","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo associate degree","VROUW",-1
"2019","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","MAN",41
"2019","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","VROUW",71
"2019","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",59
"2019","Zuid-Holland","0503","Delft","reguliere inst.","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",14
"2019","Zuid-Holland","0503","Delft","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",293
"2019","Zuid-Holland","0503","Delft","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",54
"2019","Zuid-Holland","0505","Dordrecht","reguliere inst.","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","MAN",-1
"2019","Zuid-Holland","0505","Dordrecht","reguliere inst.","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VROUW",10
"2019","Zuid-Holland","0505","Dordrecht","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",11
"2019","Zuid-Holland","0505","Dordrecht","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",50
"2019","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",14
"2019","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",26
"2019","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",155
"2019","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",23
"2019","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",29
"2019","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","hbo master","MAN",9
"2019","Zuid-Holland","0513","Gouda","reguliere inst.","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","hbo master","VROUW",5
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",78
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",159
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","MAN",-1
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VROUW",13
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","MAN",94
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VROUW",174
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","MAN",96
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VROUW",84
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","MAN",-1
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VROUW",73
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",7
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",10
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",46
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",104
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","MAN",6
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VROUW",13
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",10
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",40
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",8
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",101
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","hbo master","MAN",7
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27PZ","Hogeschool Inholland","ONDERWIJS","n.v.t. (onderwijs)","hbo master","VROUW",5
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",10
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",19
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",720
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",869
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",75
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",270
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","MAN",30
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",336
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",13
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",64
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",62
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",32
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",365
"2019","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",181
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",135
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",322
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",38
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",204
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo master","MAN",-1
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo master","VROUW",5
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","MAN",-1
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","VROUW",32
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","MAN",53
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",262
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","MAN",6
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","VROUW",34
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",28
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",218
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","MAN",-1
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VROUW",12
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","VROUW",-1
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",-1
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",56
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",178
"2019","Zuid-Holland","0546","Leiden","reguliere inst.","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",111
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","MAN",14
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VROUW",19
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo master","VROUW",-1
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","MAN",70
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VROUW",56
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","MAN",31
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","14NI","Codarts, Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VROUW",29
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",130
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",298
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",1203
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",968
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","hbo master","MAN",86
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","hbo master","VROUW",48
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","hbo master","MAN",5
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","hbo master","VROUW",16
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","MAN",-1
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VROUW",42
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",67
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",396
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","MAN",-1
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","VROUW",30
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","MAN",99
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",533
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","MAN",5
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","VROUW",59
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",15
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",99
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","MAN",12
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VROUW",32
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo master","MAN",-1
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo master","VROUW",-1
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","MAN",5
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",176
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",285
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ONDERWIJS","n.v.t. (onderwijs)","hbo master","MAN",9
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","ONDERWIJS","n.v.t. (onderwijs)","hbo master","VROUW",15
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo associate degree","MAN",7
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo associate degree","VROUW",28
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","MAN",91
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VROUW",179
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","hbo master","MAN",14
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","hbo master","VROUW",-1
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","MAN",21
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VROUW",30
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","hbo associate degree","MAN",186
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","hbo associate degree","VROUW",23
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",847
"2019","Zuid-Holland","0599","Rotterdam","reguliere inst.","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",255
