"DIPLOMAJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","OPLEIDINGSCODE_ACTUEEL","OPLEIDINGSNAAM_ACTUEEL","SOORT_DIPLOMA","AANTAL_GEDIPLOMEERDEN"
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34134","B Verloskunde","hbo bachelor",57
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","34745","B Docent Theater","hbo bachelor",17
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","39100","B Docent Beeldende Kunst en Vormgeving","hbo bachelor",19
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","39112","B Docent Muziek","hbo bachelor",11
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","30099","B Interdisciplinary Arts","hbo bachelor",8
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","34098","B Vertaalacademie","hbo bachelor",27
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","34739","B Muziek","hbo bachelor",62
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","34860","B Theater","hbo bachelor",34
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","39110","B Autonome Beeldende Kunst","hbo bachelor",9
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","39111","B Vormgeving","hbo bachelor",45
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","44336","M Architectuur","hbo master",-1
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","40118","M Theater","hbo master",6
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","44739","M Muziek","hbo master",60
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","49238","M Interieurarchitectuur","hbo master",24
"2021","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","34092","B Communication and Multimedia Design","hbo bachelor",43
"2021","Limburg","0983","Venlo","reguliere inst.","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","30009","B Toegepaste Biologie","hbo bachelor",37
"2021","Limburg","0983","Venlo","reguliere inst.","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","34122","B Food Innovation","hbo bachelor",19
"2021","Limburg","0983","Venlo","reguliere inst.","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","34866","B Bedrijfskunde en Agribusiness","hbo bachelor",22
"2021","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","30029","B International Business","hbo bachelor",146
"2021","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","34402","B Commerciele Economie","hbo bachelor",160
"2021","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","35520","B Finance & Control","hbo bachelor",76
"2021","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","35522","B Logistics Management","hbo bachelor",33
"2021","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs","hbo bachelor",15
"2021","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","30026","B Mechatronica","hbo bachelor",40
"2021","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","34280","B Werktuigbouwkunde","hbo bachelor",33
"2021","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","34389","B Industrieel Product Ontwerpen","hbo bachelor",41
"2021","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","34390","B Logistics Engineering","hbo bachelor",14
"2021","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","34479","B Informatica","hbo bachelor",31
"2021","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","80091","Ad Engineering","hbo associate degree",5
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","34145","B Business Studies","hbo bachelor",92
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","34402","B Commerciele Economie","hbo bachelor",72
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","34406","B Accountancy","hbo bachelor",20
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","35520","B Finance & Control","hbo bachelor",53
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","39205","B HBO - Rechten","hbo bachelor",90
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","80096","Ad Commercieel Management","hbo associate degree",37
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34116","B Social Work","hbo bachelor",119
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs","hbo bachelor",31
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","35158","B Pedagogiek","hbo bachelor",73
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","80142","Ad Pedagogisch Educatief Professional","hbo associate degree",11
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs","hbo bachelor",50
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","44103","M Educational Needs","hbo master",69
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35193","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits","hbo bachelor",13
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35195","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels","hbo bachelor",22
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35197","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis","hbo bachelor",14
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35198","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands","hbo bachelor",22
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35201","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Aardrijkskunde","hbo bachelor",11
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35202","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Algemene Economie","hbo bachelor",-1
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35203","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Bedrijfseconomie","hbo bachelor",6
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35204","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Pedagogiek","hbo bachelor",12
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35221","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde","hbo bachelor",15
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35261","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Natuurkunde","hbo bachelor",8
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45262","M Leraar Engels","hbo master",7
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45263","M Leraar Wiskunde","hbo master",-1
"2021","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45269","M Leraar Nederlands","hbo master",6
"2021","Noord-Brabant","0748","Bergen op Zoom","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","44103","M Educational Needs","hbo master",35
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","30029","B International Business","hbo bachelor",149
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","34035","B Bedrijfskunde","hbo bachelor",181
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","34402","B Commerciele Economie","hbo bachelor",164
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","34405","B Communicatie","hbo bachelor",73
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","34406","B Accountancy","hbo bachelor",97
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","34609","B Human Resource Management","hbo bachelor",67
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","35520","B Finance & Control","hbo bachelor",132
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","35523","B Ondernemerschap & Retail Management","hbo bachelor",69
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","39118","B Business IT & Management","hbo bachelor",82
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","39268","B Integrale Veiligheidskunde","hbo bachelor",65
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","80010","Ad Ondernemerschap & Retail Management","hbo associate degree",11
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","80036","Ad Marketing Management","hbo associate degree",16
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","80073","Ad Human Resource Management","hbo associate degree",28
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","80074","Ad Bedrijfskunde","hbo associate degree",32
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","80139","Ad Communicatie","hbo associate degree",6
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","80143","Ad Finance","hbo associate degree",14
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34116","B Social Work","hbo bachelor",177
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","80145","Ad Social Work","hbo associate degree",42
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34538","B Management in de Zorg","hbo bachelor",16
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34560","B Opleiding tot Verpleegkundige","hbo bachelor",239
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34570","B Opleiding tot Fysiotherapeut","hbo bachelor",88
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","80011","Ad Management in de Zorg","hbo associate degree",41
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs","hbo bachelor",92
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","39110","B Autonome Beeldende Kunst","hbo bachelor",22
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","39111","B Vormgeving","hbo bachelor",94
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","30026","B Mechatronica","hbo bachelor",61
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","30039","B Mens en Techniek","hbo bachelor",37
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","34092","B Communication and Multimedia Design","hbo bachelor",104
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","34267","B Elektrotechniek","hbo bachelor",49
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","34275","B Chemische Technologie","hbo bachelor",30
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","34280","B Werktuigbouwkunde","hbo bachelor",77
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","34284","B Milieukunde","hbo bachelor",34
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","34396","B Chemie","hbo bachelor",66
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","34397","B Biologie en Medisch Laboratoriumonderzoek","hbo bachelor",120
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","34421","B Technische Bedrijfskunde","hbo bachelor",9
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","34475","B Technische Informatica","hbo bachelor",28
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","34479","B Informatica","hbo bachelor",62
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","80075","Ad Informatica","hbo associate degree",20
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","80091","Ad Engineering","hbo associate degree",26
"2021","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","80158","Ad Mechatronica","hbo associate degree",10
"2021","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","34411","B Hotel Management","hbo bachelor",113
"2021","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","34500","B Facility Management","hbo bachelor",69
"2021","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","35516","B Creative Business","hbo bachelor",128
"2021","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","35521","B Leisure & Events Management","hbo bachelor",209
"2021","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","35522","B Logistics Management","hbo bachelor",52
"2021","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","35524","B Tourism Management","hbo bachelor",224
"2021","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","45287","M Strategic Events Management","hbo master",12
