"DIPLOMAJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","SOORT_DIPLOMA","OPLEIDINGSVORM","AANTAL_GEDIPLOMEERDEN"
"2023","Groningen","0014","Groningen","reguliere inst.","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","DT",10
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo associate degree","DT",27
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",16
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",99
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo bachelor","DU",18
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",1623
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo master","DT",-1
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo master","VT",94
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","DT",36
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VT",26
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",90
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",488
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo master","DT",9
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo master","VT",7
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","DU",29
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DT",53
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DU",165
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",794
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","DT",6
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","DU",78
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","VT",-1
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","hbo associate degree","DT",18
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",16
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",217
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VT",28
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo master","DT",-1
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VT",61
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","hbo master","DT",14
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","SECTOROVERSTIJGEND","sectoroverstijgend","hbo master","VT",19
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo associate degree","VT",5
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",177
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","hbo master","DT",5
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VT",46
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo associate degree","DT",34
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DT",29
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",895
"2023","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo master","VT",29
"2023","Groningen","0014","Groningen","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",32
"2023","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","hbo master","DT",12
"2023","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",60
"2023","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","DT",17
"2023","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","DT",8
"2023","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VT",35
"2023","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","DT",47
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","DT",7
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",34
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",8
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",124
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DT",46
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DU",49
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",386
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","DT",11
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","DU",30
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","DT",16
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","VT",41
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DT",14
"2023","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",362
"2023","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",476
"2023","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",34
"2023","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","DT",11
"2023","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VT",27
"2023","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",208
"2023","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","hbo master","DU",8
"2023","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VT",76
"2023","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",34
"2023","Limburg","0983","Venlo","reguliere inst.","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","VT",101
"2023","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",-1
"2023","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",488
"2023","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",8
"2023","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",6
"2023","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","DT",13
"2023","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",137
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",34
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",16
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",386
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",-1
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",91
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",35
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","DT",28
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",22
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",78
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",19
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",38
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","DT",88
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","DT",50
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VT",53
"2023","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","VT",8
"2023","Noord-Brabant","0748","Bergen op Zoom","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","DT",34
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","DT",101
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",178
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DU",28
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",858
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","DT",45
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",38
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",173
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","DT",42
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DT",97
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DU",53
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",277
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","DT",19
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VT",93
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",124
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","DT",65
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DT",64
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","DU",-1
"2023","Noord-Brabant","0758","Breda","reguliere inst.","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",661
"2023","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",77
"2023","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",944
"2023","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo master","DT",13
"2023","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","hbo master","VT",102
"2023","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VT",237
"2023","Noord-Brabant","0758","Breda","reguliere inst.","21UI","Breda University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","hbo master","VT",18
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","02NT","Design Academy Eindhoven","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VT",122
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","02NT","Design Academy Eindhoven","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VT",74
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","DT",8
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","DU",5
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VT",43
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DT",19
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","DU",-1
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VT",854
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","DT",44
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","DT",28
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VT",525
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo master","DT",15
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","DT",25
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","DU",-1
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DT",39
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","DU",200
"2023","Noord-Brabant","0772","Eindhoven","reguliere inst.","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VT",523
